clade_name	DRR127476	DRR127478	DRR127481	DRR127485	DRR127488	DRR127491	DRR127507	DRR127509	DRR127514	DRR127515	DRR127517	DRR127519	DRR127521	DRR127524	DRR127532	DRR127535	DRR127536	DRR127537	DRR127546	DRR127552	DRR127557	DRR127559	DRR127567	DRR127579	DRR127580	DRR127583	DRR127588	DRR127594	DRR127596	DRR127597	DRR127603	DRR127613	DRR127616	DRR127617	DRR127619	DRR127625	DRR127628	DRR127634	DRR127638	DRR127646	DRR127647	DRR127649	DRR127666	DRR127669	DRR127672	DRR127674	DRR127683	DRR127685	DRR127692	DRR127700	DRR127704	DRR127707	DRR127708	DRR127713	DRR127718	DRR127720	DRR127721	DRR127724	DRR127728	DRR127731	DRR127736	DRR127737	DRR127748	DRR127751	DRR127752	DRR127754	DRR127755	DRR127756	DRR127762	DRR127763	DRR127767	DRR127774	DRR127776	DRR127777	DRR127789	DRR162775	DRR162776	DRR162777	DRR162778	DRR162779
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas	0.0146223	0.0005922	0.0	0.0	0.0	0.0	0.0	0.001055	0.0	4.9300000000000006e-05	0.0	0.0	0.0006375	0.0	0.0	0.0	0.000376	0.0	0.0	0.0077298	0.0	0.0	0.0003219	0.0	0.0	0.0	0.002571	0.0	0.0001641	0.0	0.0	0.0	0.0	0.0007071	0.0	0.0	0.0020484	0.0003417	8.06e-05	0.0	0.0	0.0	0.0	0.012097	0.0012481	0.0013966	0.0005893	0.0	0.0	0.0	0.0003969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020245	0.0	0.0	0.0020915	0.0	0.0	0.0234819	0.0005466	0.0	0.0	0.0	0.0005971	0.0	0.0013013	0.0	0.0010931	0.0	0.0	0.0	0.0	0.0104360999999999
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis	0.0146223	0.0005922	0.0	0.0	0.0	0.0	0.0	0.001055	0.0	4.9300000000000006e-05	0.0	0.0	0.0006375	0.0	0.0	0.0	0.000376	0.0	0.0	0.0077298	0.0	0.0	0.0003219	0.0	0.0	0.0	0.002571	0.0	0.0001641	0.0	0.0	0.0	0.0	0.0007071	0.0	0.0	0.0020484	0.0003417	8.06e-05	0.0	0.0	0.0	0.0	0.012097	0.0012481	0.0013966	0.0005893	0.0	0.0	0.0	0.0003969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020245	0.0	0.0	0.0020915	0.0	0.0	0.0234819	0.0005466	0.0	0.0	0.0	0.0005971	0.0	0.0013013	0.0	0.0010931	0.0	0.0	0.0	0.0	0.0104360999999999
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Stomatobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.19e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Stomatobaculum|s__Stomatobaculum_longum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.19e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella	0.0	0.0127959	0.0	0.0	0.0	0.0	1.36e-05	0.0007753	0.0	0.0	0.0008233	0.0001163	0.0138927	0.0	0.0	0.0	0.0	6.87e-05	0.0	0.0	0.0	0.0	0.0002062	0.0	0.0	0.0	0.0	0.0	0.0001142	0.0	0.0	5.75e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023168	0.0008228	0.0	0.0	0.0005154	0.0	0.0007001	0.0	0.0	0.0010723	0.0	9.21e-05	0.0	0.0	1e-05	0.0	0.0	0.0	0.0002365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis	0.0	0.0127959	0.0	0.0	0.0	0.0	1.36e-05	0.0007753	0.0	0.0	0.0008233	0.0001163	0.0138927	0.0	0.0	0.0	0.0	6.87e-05	0.0	0.0	0.0	0.0	0.0002062	0.0	0.0	0.0	0.0	0.0	0.0001142	0.0	0.0	5.75e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023168	0.0008228	0.0	0.0	0.0005154	0.0	0.0004183	0.0	0.0	0.0010723	0.0	9.21e-05	0.0	0.0	1e-05	0.0	0.0	0.0	0.0002365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_sp_An114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.0194365	0.0	4.6e-06	0.0174547	0.0059470999999999	0.0001208	0.0	0.0002301999999999	0.0	0.0	0.0	0.0	0.0	0.0032397	0.0008339	0.0020672	0.0	0.0	0.0130007	0.0	0.0011462	0.0140484	0.0	0.0	0.0024156	0.0322807	0.0	0.0	0.0	0.0055864	0.0105671	0.0075419	0.0121466	0.0004835	0.0	0.0040268	0.0060833	0.0	0.0	0.0057272999999999	0.0	0.0096844	0.0	0.0	0.0	0.0208266999999999	0.0	0.0014735999999999	0.0038232	0.0312861	0.0	0.0	0.016072	0.0	0.0	0.0100598	0.0	0.0	0.0003796999999999	0.0	0.0	0.0151891	0.0	0.0	0.0	0.0	0.0	0.0	0.0023385	0.0206016999999999	0.0032778	0.0066335	0.0	0.0024514	5.13e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	0.0194365	0.0	4.6e-06	0.0174547	0.0059470999999999	0.0001208	0.0	0.0002301999999999	0.0	0.0	0.0	0.0	0.0	0.0032397	0.0008339	0.0020672	0.0	0.0	0.0130007	0.0	0.0011462	0.0140484	0.0	0.0	0.0024156	0.0322807	0.0	0.0	0.0	0.0055864	0.0105671	0.0075419	0.0121466	0.0004835	0.0	0.0040268	0.0060833	0.0	0.0	0.0057272999999999	0.0	0.0096844	0.0	0.0	0.0	0.0208266999999999	0.0	0.0014735999999999	0.0038232	0.0312861	0.0	0.0	0.016072	0.0	0.0	0.0100598	0.0	0.0	0.0003796999999999	0.0	0.0	0.0151891	0.0	0.0	0.0	0.0	0.0	0.0	0.0023385	0.0206016999999999	0.0032778	0.0066335	0.0	0.0024514	5.13e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20	0.018703	0.0	0.0	0.0148754	0.0055485	0.0001208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031098	0.0008339	0.0020672	0.0	0.0	0.0130007	0.0	0.0011462	0.0136615	0.0	0.0	0.0	0.0322807	0.0	0.0	0.0	0.0033543	0.0102411	0.0075419	0.0064405	3.08e-05	0.0	0.0033556999999999	0.0045936	0.0	0.0	0.0022245999999999	0.0	0.0049155	0.0	0.0	0.0	0.0208266999999999	0.0	0.0012296	0.0034925	0.0098119	0.0	0.0	0.0074609	0.0	0.0	0.0100598	0.0	0.0	0.0003089	0.0	0.0	0.0151891	0.0	0.0	0.0	0.0	0.0	0.0	0.0022884	0.0060515	0.0032778	0.0066054999999999	0.0	0.000945	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241	0.0007335	0.0	4.6e-06	0.0025793	0.0003986	0.0	0.0	0.0002301999999999	0.0	0.0	0.0	0.0	0.0	0.0001298999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003869	0.0	0.0	0.0024156	0.0	0.0	0.0	0.0	0.0022321	0.0003259999999999	0.0	0.005706	0.0004527	0.0	0.0006711	0.0014896999999999	0.0	0.0	0.0035027	0.0	0.0047688999999999	0.0	0.0	0.0	0.0	0.0	0.000244	0.0003307	0.0214741	0.0	0.0	0.0086111	0.0	0.0	0.0	0.0	0.0	7.08e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.01e-05	0.0145501	0.0	2.8e-05	0.0	0.0015064	5.13e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Peptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus_niger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.0006154	3.11e-05	0.0	0.0002613	0.0	0.0	0.0025548	9.1e-06	0.0021245	0.0001578	0.0008646	0.0036886	0.0100303	0.0	0.0	0.0	0.0	0.0	0.0	8.3e-06	0.0	0.0	0.0099388	0.0001861	0.0	0.0	0.0	0.0	0.0023587	9.43e-05	0.0	0.0	0.0	0.0008254	0.0010975	0.0	0.0	0.0004179999999999	0.0004243	0.0	0.0012182999999999	0.0	1e-05	0.0006754	0.0	0.0049521	0.0	0.0001608	0.0	0.0030344	0.0	0.0002735	0.0	0.0	0.0	0.0	0.0	4.11e-05	2.7e-05	0.0	0.0008133999999999	2.64e-05	7.400000000000001e-05	0.0005101	0.0003716	0.0003384	1.59e-05	0.0002985	0.0	0.0	0.0008127	0.0	0.0002401999999999	0.0	4.04e-05	4e-06	0.0	0.0007145999999999	0.0001763	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Filifactor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.25e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.04e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Filifactor|s__Filifactor_alocis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.25e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.04e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1e-06	0.0003241999999999	0.0	0.0008646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3e-06	0.0	0.0	0.0	0.0001861	0.0	0.0	0.0	0.0	0.0018876	0.0	0.0	0.0	0.0	0.0	0.0010423	0.0	0.0	0.0003574999999999	0.0004089	0.0	0.0012182999999999	0.0	0.0	0.0001783	0.0	0.0002309	0.0	0.0	0.0	0.0010359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11e-05	0.0	0.0	0.0008133999999999	0.0	0.0	0.0005101	0.0003231	0.0	0.0	0.0	0.0	0.0	6.02e-05	0.0	0.0002357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1e-06	0.0003241999999999	0.0	0.0008646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3e-06	0.0	0.0	0.0	0.0001861	0.0	0.0	0.0	0.0	0.0018876	0.0	0.0	0.0	0.0	0.0	0.0010423	0.0	0.0	0.0003574999999999	0.0004089	0.0	0.0012182999999999	0.0	0.0	0.0001783	0.0	0.0002309	0.0	0.0	0.0	0.0010359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11e-05	0.0	0.0	0.0008133999999999	0.0	0.0	0.0005101	0.0003231	0.0	0.0	0.0	0.0	0.0	6.02e-05	0.0	0.0002357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Paraclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Paraclostridium|s__Paraclostridium_bifermentans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus	0.0006154	3.11e-05	0.0	0.0002613	0.0	0.0	0.0025548	0.0	0.0007164	0.0001578	0.0	0.0036886	0.0100303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0099388	0.0	0.0	0.0	0.0	0.0	0.0	9.43e-05	0.0	0.0	0.0	0.0007728	0.0	0.0	0.0	6.06e-05	1.55e-05	0.0	0.0	0.0	1e-05	0.0003627	0.0	0.0047212	0.0	0.0001608	0.0	0.0019985	0.0	0.0002735	0.0	0.0	0.0	0.0	0.0	0.0	2.7e-05	0.0	0.0	2.64e-05	0.0	0.0	2.2e-06	0.0003384	0.0	0.0	0.0	0.0	0.0007524	0.0	0.0	0.0	0.0	0.0	0.0	0.0007145999999999	0.0001763	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_anaerobius	0.0006154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.43e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005681	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis	0.0	3.11e-05	0.0	0.0002613	0.0	0.0	0.0025548	0.0	0.0007164	0.0001578	0.0	0.0036886	0.0100303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0099388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007728	0.0	0.0	0.0	6.06e-05	0.0	0.0	0.0	0.0	1e-05	0.0003627	0.0	0.0047212	0.0	0.0001608	0.0	0.0	0.0	0.0002735	0.0	0.0	0.0	0.0	0.0	0.0	2.7e-05	0.0	0.0	2.64e-05	0.0	0.0	2.2e-06	0.0002231	0.0	0.0	0.0	0.0	0.0007524	0.0	0.0	0.0	0.0	0.0	0.0	0.0001465999999999	0.0001763	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.52e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.400000000000001e-05	0.0	4.64e-05	0.0	1.59e-05	0.0	0.0	0.0	0.0	0.0	4.6e-06	0.0	0.0	4e-06	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_ilealis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.52e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.400000000000001e-05	0.0	4.64e-05	0.0	1.59e-05	0.0	0.0	0.0	0.0	0.0	4.6e-06	0.0	0.0	4e-06	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Terrisporobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_othiniensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.0863687	0.0294031	0.0380533	0.2269262	0.1136312	0.1189446	0.0800404	0.0392901	0.0497776999999999	0.1307641	0.134762	0.0621353	0.0493389	0.0493585	0.0201077	0.0607353	0.0893094	0.0131793	0.0484077	0.0743994	0.037921	0.0701646	0.0079656	0.0462005999999999	0.0566285	0.1844588999999999	0.1080042	0.0828776	0.0273219	0.0742308	0.135031	0.1367792	0.1268897	0.0564079999999999	0.0054426	0.0699524	0.1188967	0.0394652	0.0459924	0.1334146	0.0113166999999999	0.1199661	0.0320675	0.160761	0.0294182999999999	0.0358283	0.0321613	0.0341648	0.0491801	0.0165389999999999	0.0278583	0.0544449999999999	0.1367629	0.0369658	0.019751	0.0777838	0.009219	0.0543212	0.0268002	0.0857714	0.0035469	0.008839	0.0009952	0.0199848	0.0015665	0.0151434	0.1035296	0.0890763	0.0699861	0.0845308999999999	0.1586444	0.217723	0.1253603	0.1385279	0.1143463	0.0020280999999999	0.0083206	0.0416259	0.1069353	0.0535379999999999
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum	0.000227	0.0086998	0.0032492	0.0042952	0.0009883	0.0041176	0.0051259999999999	0.0039645	0.0017817	0.0043825999999999	0.0027187	0.0062058	0.0053469	0.0006881	0.0093864999999999	0.0031318	0.003219	0.0	0.0055655	0.0145462	0.0008259	0.0013915	0.0	0.0	0.0037952	0.0073556	0.0072896	0.0078239	0.0021163	0.0011686	0.0075705	0.0019283	0.0043081	0.0001929	0.0	0.0004369	0.0040103	0.0046032	0.0004061	9.53e-05	0.0	0.0072165	0.000696	0.0051229	0.0020321	0.0031465	4.18e-05	0.0015340999999999	0.0019313	2.47e-05	0.0	0.0079546	0.0022954	0.0	0.0	0.003192	0.0073224999999999	0.0103749	0.0050902	0.0	0.0	0.0033803	0.0	0.0	0.0001906	0.0019765	0.009044	0.0	0.0003930999999999	0.0058807	0.0005938	0.0073153	0.0036913	0.0090746	0.0007387	0.0	0.0043358	0.0034475	0.003249	0.0109638
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens	0.000227	0.0086998	0.0032492	0.0042952	0.0009883	0.0041176	0.0051259999999999	0.0039645	0.0017817	0.0043825999999999	0.0027187	0.0062058	0.0053469	0.0006881	0.0093864999999999	0.0031318	0.003219	0.0	0.0055655	0.0145462	0.0008259	0.0013915	0.0	0.0	0.0037952	0.0073556	0.0072896	0.0078239	0.0021163	0.0011686	0.0075705	0.0019283	0.0043081	0.0001929	0.0	0.0004369	0.0040103	0.0046032	0.0004061	9.53e-05	0.0	0.0072165	0.000696	0.0051229	0.0020321	0.0031465	4.18e-05	0.0015340999999999	0.0019313	2.47e-05	0.0	0.0079546	0.0022954	0.0	0.0	0.003192	0.0073224999999999	0.0103749	0.0050902	0.0	0.0	0.0033803	0.0	0.0	0.0001906	0.0019765	0.009044	0.0	0.0003930999999999	0.0058807	0.0005938	0.0073153	0.0036913	0.0090746	0.0007387	0.0	0.0043358	0.0034475	0.003249	0.0109638
