clade_name,ERR1398151,ERR1398080,ERR1398101,ERR1398181,ERR1398239,ERR1398202,ERR1398231,ERR1398192,ERR1398142,ERR1398086,ERR1398075,ERR1398073,ERR1398193,ERR1398229,ERR1398238,ERR1398249,ERR1398191,ERR1398128,ERR1398112,ERR1398209,ERR1398124,ERR1398241,ERR1398204,ERR1398157,ERR1398131,ERR1398123,ERR1398178,ERR1398234,ERR1398243,ERR1398113,ERR1398090,ERR1398223,ERR1398134,ERR1398105,ERR1398072,ERR1398148,ERR1398246,ERR1398174,ERR1398228,ERR1398094
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dielma|s__Dielma_fastidiosa,0.000013,0.000022,0.000018,0.000001,0.000015,0.000002,0.000023,0.000012,0.000003,0.000015,0.000021,0.000023,0.000001,0.000001,0.000023,0.000002,0.000001,0.000022,0.000020,0.000003,0.000023,0.000021,0.000023,0.000027,0.000001,0.000025,0.000011,0.000002,0.000001,0.000022,0.000002,0.000022,0.000003,0.000022,0.000003,0.000003,0.000022,0.000019,0.000016,0.000021
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium,0.000044,0.000122,0.000076,0.000004,0.000058,0.000005,0.000222,0.000041,0.000010,0.000056,0.000110,0.000245,0.000004,0.000004,0.000211,0.000004,0.000003,0.000242,0.000097,0.000008,0.000152,0.000119,0.000190,0.000748,0.000004,0.000360,0.000039,0.000004,0.000003,0.000132,0.000004,0.000215,0.000009,0.000145,0.000010,0.000008,0.000128,0.000090,0.000062,0.000133
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum,0.000031,0.000072,0.000044,0.000005,0.000038,0.000006,0.000139,0.000030,0.000011,0.000036,0.000063,0.000159,0.000005,0.000005,0.000132,0.000006,0.000005,0.000155,0.000053,0.000010,0.000092,0.000070,0.000120,0.000433,0.000005,0.000231,0.000029,0.000006,0.000005,0.000078,0.000006,0.000135,0.000011,0.000088,0.000011,0.000009,0.000077,0.000050,0.000038,0.000079
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum,0.000029,0.000055,0.000042,0.000002,0.000036,0.000003,0.000071,0.000027,0.000006,0.000035,0.000052,0.000072,0.000002,0.000002,0.000070,0.000002,0.000002,0.000072,0.000048,0.000005,0.000062,0.000053,0.000066,0.000106,0.000002,0.000083,0.000025,0.000002,0.000002,0.000057,0.000002,0.000070,0.000005,0.000059,0.000006,0.000004,0.000057,0.000045,0.000037,0.000056
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix,0.000005,0.000011,0.000008,0.000001,0.000006,0.000001,0.000015,0.000005,0.000001,0.000006,0.000010,0.000015,0.000001,0.000001,0.000015,0.000001,0.000000,0.000015,0.000009,0.000001,0.000013,0.000011,0.000014,0.000025,0.000001,0.000019,0.000005,0.000001,0.000000,0.000011,0.000001,0.000015,0.000001,0.000012,0.000001,0.000001,0.000011,0.000009,0.000007,0.000011
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Erysipelothrix_larvae,0.000005,0.000009,0.000007,0.000000,0.000006,0.000001,0.000011,0.000004,0.000001,0.000005,0.000008,0.000011,0.000000,0.000000,0.000011,0.000000,0.000000,0.000011,0.000008,0.000001,0.000010,0.000009,0.000010,0.000014,0.000000,0.000013,0.000004,0.000001,0.000000,0.000009,0.000000,0.000010,0.000001,0.000009,0.000001,0.000001,0.000009,0.000007,0.000006,0.000009
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella,0.000257,0.000176,0.000235,0.000162,0.000255,0.000175,0.000113,0.000255,0.000205,0.000256,0.000194,0.000097,0.000164,0.000164,0.000123,0.000167,0.000161,0.000101,0.000212,0.000198,0.000158,0.000174,0.000120,0.000049,0.000166,0.000082,0.000255,0.000170,0.000160,0.000162,0.000169,0.000114,0.000201,0.000160,0.000204,0.000195,0.000176,0.000209,0.000251,0.000161
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_biformis,0.000476,0.000343,0.000484,0.000283,0.000493,0.000304,0.000209,0.000477,0.000356,0.000488,0.000383,0.000183,0.000286,0.000286,0.000224,0.000290,0.000282,0.000188,0.000437,0.000343,0.000292,0.000332,0.000226,0.000092,0.000289,0.000156,0.000475,0.000298,0.000279,0.000308,0.000294,0.000211,0.000348,0.000300,0.000358,0.000337,0.000331,0.000432,0.000499,0.000308
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania,0.000163,0.000156,0.000187,0.000071,0.000182,0.000078,0.000121,0.000160,0.000099,0.000178,0.000166,0.000110,0.000072,0.000072,0.000127,0.000074,0.000071,0.000110,0.000175,0.000093,0.000147,0.000155,0.000126,0.000059,0.000073,0.000097,0.000156,0.000076,0.000070,0.000147,0.000075,0.000118,0.000096,0.000148,0.000099,0.000091,0.000158,0.000173,0.000183,0.000149
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis,0.000175,0.000134,0.000173,0.000071,0.000181,0.000081,0.000116,0.000172,0.000109,0.000182,0.000142,0.000110,0.000073,0.000072,0.000121,0.000074,0.000071,0.000111,0.000152,0.000101,0.000130,0.000130,0.000116,0.000101,0.000074,0.000110,0.000172,0.000078,0.000070,0.000129,0.000076,0.000115,0.000104,0.000129,0.000108,0.000099,0.000134,0.000151,0.000182,0.000127
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium,0.000004,0.000007,0.000006,0.000000,0.000005,0.000000,0.000005,0.000004,0.000001,0.000005,0.000007,0.000004,0.000000,0.000000,0.000005,0.000000,0.000000,0.000005,0.000007,0.000001,0.000006,0.000006,0.000005,0.000002,0.000000,0.000004,0.000003,0.000000,0.000000,0.000006,0.000000,0.000005,0.000001,0.000006,0.000001,0.000001,0.000006,0.000006,0.000005,0.000006
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei,0.000004,0.000005,0.000005,0.000000,0.000004,0.000001,0.000006,0.000003,0.000001,0.000004,0.000005,0.000005,0.000000,0.000000,0.000006,0.000000,0.000000,0.000005,0.000005,0.000001,0.000006,0.000005,0.000005,0.000007,0.000000,0.000006,0.000003,0.000001,0.000000,0.000005,0.000001,0.000005,0.000001,0.000005,0.000001,0.000001,0.000006,0.000005,0.000004,0.000005
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter,0.000037,0.000094,0.000057,0.000006,0.000046,0.000008,0.000146,0.000035,0.000013,0.000044,0.000084,0.000156,0.000007,0.000007,0.000141,0.000007,0.000006,0.000153,0.000071,0.000012,0.000114,0.000092,0.000133,0.000286,0.000007,0.000200,0.000033,0.000007,0.000006,0.000101,0.000007,0.000142,0.000013,0.000109,0.000013,0.000011,0.000098,0.000067,0.000048,0.000103
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis,0.000052,0.000122,0.000083,0.000009,0.000065,0.000011,0.000199,0.000050,0.000019,0.000063,0.000111,0.000215,0.000010,0.000009,0.000192,0.000010,0.000009,0.000211,0.000100,0.000017,0.000144,0.000120,0.000180,0.000426,0.000010,0.000282,0.000047,0.000011,0.000009,0.000131,0.000010,0.000192,0.000018,0.000139,0.000019,0.000016,0.000128,0.000095,0.000068,0.000130
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified,0.028069,0.020950,0.030132,0.007684,0.029995,0.008950,0.013332,0.027677,0.013038,0.029669,0.023507,0.011830,0.007914,0.007832,0.014078,0.008135,0.007702,0.012067,0.026829,0.011797,0.017732,0.020724,0.014505,0.004380,0.008031,0.009409,0.027028,0.008644,0.007543,0.018839,0.008344,0.013263,0.012310,0.018364,0.012975,0.011320,0.020588,0.027184,0.030004,0.019282
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified,0.033651,0.023241,0.035335,0.007017,0.036089,0.008445,0.013065,0.032679,0.013324,0.035752,0.026082,0.011002,0.007255,0.007202,0.013757,0.007541,0.006999,0.011316,0.029558,0.011814,0.019558,0.023443,0.014356,0.002954,0.007393,0.007712,0.031740,0.008027,0.006848,0.021088,0.007749,0.012713,0.012539,0.020127,0.013370,0.011226,0.022646,0.030359,0.035996,0.021397
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified,0.025872,0.023438,0.028705,0.008840,0.028228,0.010053,0.014816,0.025389,0.013530,0.027920,0.025625,0.012963,0.009058,0.008995,0.015524,0.009282,0.008835,0.013238,0.027218,0.012474,0.020497,0.023105,0.015979,0.004126,0.009150,0.009956,0.025217,0.009703,0.008694,0.022017,0.009451,0.014793,0.012958,0.020710,0.013460,0.012131,0.022588,0.027337,0.028904,0.021598
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified,0.028012,0.025825,0.035782,0.008204,0.031832,0.009388,0.013044,0.027149,0.013148,0.031259,0.029744,0.010757,0.008388,0.008360,0.013840,0.008653,0.008192,0.011111,0.033999,0.012001,0.020875,0.025788,0.014650,0.002966,0.008527,0.007302,0.026456,0.009031,0.008070,0.023340,0.008813,0.012988,0.012559,0.021838,0.013171,0.011607,0.024840,0.034227,0.033037,0.023310
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110,0.005496,0.002095,0.004643,0.002989,0.005396,0.003254,0.000803,0.005500,0.004012,0.005320,0.002646,0.000610,0.003029,0.003022,0.000910,0.003087,0.002985,0.000641,0.003321,0.003793,0.001595,0.002085,0.000959,0.000082,0.003059,0.000359,0.005469,0.003179,0.002950,0.001811,0.003130,0.000809,0.003896,0.001661,0.004009,0.003698,0.002042,0.003461,0.005224,0.001810
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_145,0.000007,0.000011,0.000009,0.000001,0.000008,0.000001,0.000014,0.000006,0.000002,0.000008,0.000011,0.000014,0.000001,0.000001,0.000013,0.000001,0.000001,0.000013,0.000010,0.000001,0.000012,0.000011,0.000013,0.000018,0.000001,0.000016,0.000006,0.000001,0.000001,0.000011,0.000001,0.000013,0.000002,0.000012,0.000002,0.000001,0.000011,0.000010,0.000008,0.000011
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_170,0.017657,0.014033,0.021311,0.005009,0.020252,0.005861,0.006922,0.017055,0.008653,0.019745,0.016566,0.005653,0.005130,0.005112,0.007446,0.005302,0.004982,0.005871,0.019098,0.007826,0.011297,0.013931,0.007756,0.001307,0.005228,0.003882,0.016650,0.005599,0.004890,0.012568,0.005443,0.006974,0.008219,0.011636,0.008656,0.007507,0.013440,0.019398,0.020678,0.012338
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238,0.000198,0.000082,0.000163,0.000063,0.000194,0.000074,0.000045,0.000198,0.000112,0.000195,0.000097,0.000038,0.000065,0.000064,0.000048,0.000067,0.000063,0.000039,0.000119,0.000101,0.000068,0.000080,0.000049,0.000011,0.000066,0.000029,0.000196,0.000071,0.000061,0.000073,0.000069,0.000045,0.000106,0.000070,0.000111,0.000096,0.000080,0.000123,0.000188,0.000073
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_424,0.000003,0.000006,0.000005,0.000000,0.000004,0.000000,0.000007,0.000003,0.000001,0.000004,0.000006,0.000007,0.000000,0.000000,0.000007,0.000000,0.000000,0.000007,0.000006,0.000001,0.000007,0.000006,0.000007,0.000007,0.000000,0.000008,0.000003,0.000000,0.000000,0.000006,0.000000,0.000007,0.000001,0.000007,0.000001,0.000001,0.000006,0.000005,0.000004,0.000006
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_646,0.000003,0.000009,0.000006,0.000000,0.000004,0.000000,0.000013,0.000003,0.000001,0.000004,0.000008,0.000014,0.000000,0.000000,0.000013,0.000000,0.000000,0.000014,0.000007,0.000000,0.000010,0.000008,0.000012,0.000023,0.000000,0.000018,0.000003,0.000000,0.000000,0.000009,0.000000,0.000013,0.000000,0.000010,0.000001,0.000000,0.000009,0.000007,0.000005,0.000009
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83,0.006340,0.009501,0.008349,0.003186,0.007278,0.003396,0.009802,0.006152,0.003945,0.007093,0.009580,0.009741,0.003222,0.003217,0.009947,0.003260,0.003182,0.009701,0.009127,0.003817,0.009775,0.009460,0.009504,0.009269,0.003237,0.010012,0.006009,0.003343,0.003147,0.009447,0.003300,0.009805,0.003872,0.009497,0.003978,0.003735,0.009659,0.008984,0.007562,0.009548
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94,0.000004,0.000006,0.000005,0.000000,0.000005,0.000000,0.000006,0.000004,0.000001,0.000005,0.000006,0.000006,0.000000,0.000000,0.000006,0.000000,0.000000,0.000006,0.000006,0.000001,0.000006,0.000006,0.000006,0.000005,0.000000,0.000006,0.000004,0.000000,0.000000,0.000006,0.000000,0.000006,0.000001,0.000006,0.000001,0.000001,0.000006,0.000006,0.000005,0.000006
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_95,0.000290,0.000184,0.000270,0.000096,0.000296,0.000111,0.000114,0.000289,0.000161,0.000297,0.000205,0.000099,0.000098,0.000097,0.000122,0.000101,0.000095,0.000102,0.000231,0.000146,0.000160,0.000178,0.000123,0.000041,0.000100,0.000079,0.000283,0.000107,0.000093,0.000168,0.000104,0.000112,0.000153,0.000164,0.000160,0.000140,0.000181,0.000229,0.000291,0.000168
k__Bacteria|p__Firmicutes|c__Negativicutes,0.042545,0.018042,0.032908,0.038781,0.040219,0.040122,0.009722,0.043036,0.043464,0.040523,0.020809,0.008241,0.039004,0.038947,0.010640,0.039285,0.038799,0.008483,0.024219,0.042556,0.014996,0.017964,0.010857,0.002730,0.039192,0.005876,0.043376,0.039859,0.038607,0.016259,0.039565,0.009944,0.042906,0.015427,0.043321,0.042133,0.017545,0.025168,0.038515,0.016119
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales,0.018925,0.008827,0.016273,0.008846,0.018885,0.009781,0.003985,0.018797,0.012395,0.018911,0.010577,0.003165,0.008996,0.008963,0.004353,0.009165,0.008843,0.003315,0.012799,0.011665,0.006990,0.008849,0.004521,0.000675,0.009096,0.002134,0.018492,0.009511,0.008752,0.007727,0.009331,0.004015,0.012017,0.007190,0.012302,0.011363,0.008574,0.013071,0.018227,0.007610
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae,0.018264,0.007924,0.015021,0.008964,0.017488,0.010023,0.003748,0.018413,0.013284,0.017583,0.009499,0.003117,0.009109,0.009107,0.004107,0.009353,0.008923,0.003196,0.011602,0.012297,0.006214,0.007817,0.004258,0.000854,0.009239,0.002141,0.018351,0.009666,0.008829,0.006932,0.009506,0.003770,0.012785,0.006434,0.013240,0.011963,0.007545,0.011912,0.017116,0.006891
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus,0.000738,0.000851,0.000823,0.000390,0.000789,0.000422,0.000857,0.000726,0.000513,0.000783,0.000846,0.000825,0.000395,0.000394,0.000862,0.000402,0.000388,0.000840,0.000836,0.000489,0.000881,0.000820,0.000849,0.000699,0.000399,0.000808,0.000717,0.000413,0.000384,0.000863,0.000407,0.000842,0.000501,0.000872,0.000514,0.000479,0.000861,0.000814,0.000804,0.000857
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_fermentans,0.000027,0.000047,0.000041,0.000002,0.000034,0.000003,0.000048,0.000025,0.000006,0.000033,0.000048,0.000045,0.000002,0.000002,0.000049,0.000002,0.000002,0.000046,0.000046,0.000005,0.000050,0.000047,0.000047,0.000033,0.000002,0.000044,0.000024,0.000003,0.000002,0.000047,0.000003,0.000047,0.000006,0.000049,0.000006,0.000005,0.000049,0.000044,0.000035,0.000048
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini,0.000198,0.000032,0.000105,0.000341,0.000165,0.000339,0.000011,0.000209,0.000332,0.000169,0.000041,0.000008,0.000340,0.000340,0.000013,0.000340,0.000341,0.000009,0.000057,0.000334,0.000023,0.000031,0.000013,0.000002,0.000340,0.000006,0.000215,0.000342,0.000341,0.000026,0.000341,0.000011,0.000332,0.000024,0.000330,0.000335,0.000030,0.000062,0.000151,0.000026
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_CAG_542,0.000318,0.000671,0.000472,0.000039,0.000389,0.000050,0.000809,0.000301,0.000094,0.000377,0.000648,0.000810,0.000041,0.000040,0.000812,0.000043,0.000039,0.000811,0.000581,0.000080,0.000749,0.000663,0.000769,0.001234,0.000042,0.000950,0.000287,0.000047,0.000037,0.000701,0.000045,0.000802,0.000087,0.000718,0.000093,0.000075,0.000693,0.000547,0.000406,0.000686
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium,0.017562,0.008034,0.016784,0.009036,0.017986,0.009835,0.002841,0.017497,0.011921,0.017839,0.010113,0.002198,0.009195,0.009125,0.003180,0.009323,0.009073,0.002282,0.012607,0.011351,0.005686,0.008015,0.003389,0.000391,0.009246,0.001333,0.017299,0.009673,0.008963,0.006688,0.009463,0.002825,0.011579,0.006011,0.011923,0.011069,0.007596,0.013099,0.017843,0.006659
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium,0.002441,0.003121,0.003323,0.000583,0.002936,0.000690,0.002460,0.002363,0.001048,0.002847,0.003260,0.002251,0.000601,0.000598,0.002480,0.000622,0.000580,0.002265,0.003314,0.000940,0.002894,0.003091,0.002530,0.001362,0.000611,0.002015,0.002302,0.000657,0.000568,0.002973,0.000638,0.002372,0.000992,0.002941,0.001053,0.000896,0.003102,0.003297,0.003033,0.002991
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens,0.020403,0.006215,0.015867,0.012010,0.019424,0.013099,0.001922,0.020747,0.016052,0.019593,0.008013,0.001411,0.012198,0.012158,0.002214,0.012382,0.012015,0.001487,0.010625,0.015253,0.004311,0.006224,0.002403,0.000142,0.012287,0.000742,0.020699,0.012836,0.011894,0.005143,0.012583,0.001931,0.015585,0.004530,0.016045,0.014908,0.005838,0.011312,0.018665,0.005064
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales,0.006989,0.002271,0.005279,0.003917,0.006561,0.004213,0.000854,0.006943,0.005024,0.006672,0.002898,0.000659,0.003966,0.003961,0.000976,0.004028,0.003894,0.000691,0.003796,0.004835,0.001669,0.002279,0.001018,0.000131,0.003995,0.000431,0.006875,0.004119,0.003861,0.001898,0.004066,0.000869,0.004931,0.001774,0.005028,0.004757,0.002172,0.003943,0.006301,0.001902
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae,0.006832,0.002419,0.005634,0.003312,0.006652,0.003715,0.000774,0.006834,0.004882,0.006691,0.003075,0.000574,0.003391,0.003367,0.000878,0.003465,0.003317,0.000610,0.004014,0.004539,0.001681,0.002419,0.000945,0.000080,0.003435,0.000327,0.006741,0.003616,0.003262,0.001993,0.003534,0.000784,0.004688,0.001781,0.004876,0.004426,0.002285,0.004207,0.006471,0.001976
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas,0.001304,0.001029,0.001221,0.000951,0.001315,0.000991,0.000979,0.001312,0.001100,0.001313,0.001060,0.000938,0.000956,0.000957,0.000978,0.000967,0.000951,0.000947,0.001120,0.001074,0.001010,0.001006,0.000957,0.001079,0.000961,0.000981,0.001310,0.000982,0.000946,0.000995,0.000973,0.000966,0.001084,0.001012,0.001098,0.001062,0.001030,0.001105,0.001294,0.001004
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis,0.000720,0.000520,0.000631,0.000906,0.000696,0.000909,0.000439,0.000728,0.000917,0.000696,0.000535,0.000409,0.000905,0.000911,0.000456,0.000911,0.000900,0.000412,0.000558,0.000915,0.000507,0.000509,0.000451,0.000337,0.000910,0.000390,0.000729,0.000902,0.000900,0.000501,0.000910,0.000437,0.000921,0.000502,0.000912,0.000913,0.000518,0.000558,0.000681,0.000500
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis_CAG_377,0.000035,0.000020,0.000028,0.000034,0.000033,0.000035,0.000015,0.000035,0.000037,0.000034,0.000021,0.000013,0.000034,0.000034,0.000015,0.000034,0.000034,0.000013,0.000023,0.000037,0.000019,0.000019,0.000015,0.000007,0.000034,0.000011,0.000035,0.000034,0.000034,0.000018,0.000035,0.000015,0.000037,0.000019,0.000037,0.000037,0.000020,0.000023,0.000032,0.000019
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_hypermegale,0.000365,0.000366,0.000431,0.000093,0.000403,0.000111,0.000312,0.000354,0.000167,0.000393,0.000387,0.000287,0.000096,0.000095,0.000320,0.000100,0.000093,0.000294,0.000404,0.000150,0.000355,0.000356,0.000313,0.000201,0.000098,0.000274,0.000342,0.000106,0.000091,0.000358,0.000102,0.000306,0.000159,0.000351,0.000165,0.000144,0.000368,0.000397,0.000410,0.000353
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_rupellensis,0.000005,0.000006,0.000006,0.000001,0.000005,0.000001,0.000007,0.000005,0.000002,0.000005,0.000006,0.000007,0.000001,0.000001,0.000007,0.000001,0.000001,0.000007,0.000006,0.000001,0.000007,0.000006,0.000007,0.000006,0.000001,0.000007,0.000004,0.000001,0.000001,0.000006,0.000001,0.000007,0.000001,0.000007,0.000002,0.000001,0.000007,0.000006,0.000006,0.000006
