clade_name	ERR1398068	ERR1398069	ERR1398070	ERR1398071	ERR1398072	ERR1398073	ERR1398074	ERR1398075	ERR1398076	ERR1398077	ERR1398078	ERR1398079	ERR1398080	ERR1398081	ERR1398082	ERR1398083	ERR1398084	ERR1398085	ERR1398086	ERR1398087	ERR1398088	ERR1398089	ERR1398090	ERR1398091	ERR1398092	ERR1398093	ERR1398094	ERR1398095	ERR1398096	ERR1398097	ERR1398098	ERR1398099	ERR1398100	ERR1398101	ERR1398102	ERR1398103	ERR1398104	ERR1398105	ERR1398106	ERR1398107	ERR1398108	ERR1398109	ERR1398110	ERR1398111	ERR1398112	ERR1398113	ERR1398114	ERR1398115	ERR1398116	ERR1398117	ERR1398118	ERR1398119	ERR1398120	ERR1398121	ERR1398122	ERR1398123	ERR1398124	ERR1398125	ERR1398126	ERR1398127	ERR1398128	ERR1398129	ERR1398130	ERR1398131	ERR1398132	ERR1398133	ERR1398134	ERR1398135	ERR1398136	ERR1398137	ERR1398138	ERR1398139	ERR1398140	ERR1398141	ERR1398142	ERR1398143	ERR1398144	ERR1398145	ERR1398146	ERR1398147	ERR1398148	ERR1398149	ERR1398150	ERR1398151	ERR1398152	ERR1398153	ERR1398154	ERR1398155	ERR1398156	ERR1398157	ERR1398158	ERR1398159	ERR1398160	ERR1398161	ERR1398162	ERR1398163	ERR1398164	ERR1398165	ERR1398166	ERR1398167	ERR1398168	ERR1398169	ERR1398170	ERR1398171	ERR1398172	ERR1398173	ERR1398174	ERR1398175	ERR1398176	ERR1398177	ERR1398178	ERR1398179	ERR1398180	ERR1398181	ERR1398182	ERR1398183	ERR1398184	ERR1398185	ERR1398186	ERR1398187	ERR1398188	ERR1398189	ERR1398190	ERR1398191	ERR1398192	ERR1398193	ERR1398194	ERR1398195	ERR1398196	ERR1398197	ERR1398198	ERR1398199	ERR1398200	ERR1398201	ERR1398202	ERR1398203	ERR1398204	ERR1398205	ERR1398206	ERR1398207	ERR1398208	ERR1398209	ERR1398210	ERR1398211	ERR1398212	ERR1398213	ERR1398214	ERR1398215	ERR1398216	ERR1398217	ERR1398218	ERR1398219	ERR1398220	ERR1398221	ERR1398222	ERR1398223	ERR1398224	ERR1398225	ERR1398226	ERR1398227	ERR1398228	ERR1398229	ERR1398230	ERR1398231	ERR1398232	ERR1398233	ERR1398234	ERR1398235	ERR1398236	ERR1398237	ERR1398238	ERR1398239	ERR1398240	ERR1398241	ERR1398242	ERR1398243	ERR1398244	ERR1398245	ERR1398246	ERR1398247	ERR1398248	ERR1398249	ERR1398250	ERR1398251	ERR1398252	ERR1398253	ERR1398254	ERR1398255	ERR1398256	ERR1398257	ERR1398258	ERR1398259	ERR1398260	ERR1398261	ERR1398262	ERR1398263
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_albertii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.45e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	0.0	0.006213	0.0392452	0.0	0.0002981	0.1308039	0.022014	0.0	0.0022909	0.0072819999999999	0.0	0.0	0.0	0.0	0.0022872	0.0011814	0.0114539	0.014569	0.0003792	0.0009207	0.0002097999999999	0.0	0.0004734	0.0024665	0.0015459999999999	0.0016105	0.0215988999999999	0.0005813	0.0737743	0.0005063	0.0052708999999999	0.2182044	0.0179634	0.0234745999999999	0.0056621999999999	0.2860941	0.00121	0.7158928	0.1181004	0.0050048	0.0002909	0.0038329	0.001004	0.000134	0.0125755	0.0016061	0.0264944999999999	0.0056208	0.0138687999999999	0.0693004	0.0603472	0.0040468	0.0138293	0.0	0.0132588	0.1195766	0.1343987	0.011497	0.0010476	0.0204409	0.0001069	0.3471785	0.0	0.0044627	0.0066111	0.0001007	0.0119490999999999	3.57e-05	0.0055012	0.0	0.0009521	0.2459585999999999	0.0005893	0.0007481	1.9e-05	0.0007306	0.0018046	0.0144198	0.0	0.0255866	0.0102099999999999	0.0005996	0.0002407	0.016397	0.0029973	0.0005901	0.0040894999999999	0.000177	0.0	0.0003103	0.0002471	0.0009266	0.0003941	0.0077976	0.0	0.0006	0.3460483	0.0	0.0051169	0.0	0.0391216	0.0	0.0016703	0.0001366	0.0237152999999999	0.0003211	0.0	0.0010088	0.0024874	0.0008323	0.0003095	0.0041327	0.0053571	0.0007936	0.0206215	0.0	2.84e-05	0.0	0.0004521	0.0520704	0.0001725	0.0	0.0006837999999999	0.0138667	0.001847	0.0014676	0.0019184999999999	0.0181607	0.0007979	0.052425	0.0059019999999999	0.0030273	0.0426158	0.0002868	0.0871064	0.0032856	0.2711829	0.0043636	0.0005825	0.0003597999999999	0.0038722	0.0	0.0225884999999999	0.0	0.0028767	0.0003944	0.0	0.0019895	0.0006571	0.0043295	0.0047874	2.4e-05	0.0014937	0.0	0.2913121	0.0	0.0	0.0067589999999999	0.0	0.0290123	0.0030925999999999	0.0001125999999999	0.0	0.010778	0.5425816	0.0925676999999999	0.0001366	0.0	0.0	0.1872769	0.0010375	0.0002375	0.0035927999999999	0.0195234	0.0	0.0004999	0.0382175	0.0057887999999999	0.001602	0.0012016	0.0019768	0.0	0.0502414999999999	0.0093966	0.0047869	0.0020398	0.0163391	0.0356607	0.0102732	0.006048	0.0049809	0.0105186	0.0004900999999999	3.81e-05	0.0080471	0.0003851
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella	0.0	0.0	0.0120731	0.0	0.0	0.0003241999999999	0.0017924	0.0068340999999999	0.0623885999999999	0.0050991	0.0002573999999999	0.0	0.0004026	0.0127765	0.015218	0.0008545	0.0402533	0.0005327	0.0298164	0.0185200999999999	0.0	0.0069930999999999	0.0001508	0.0	0.0002024	0.0270109999999999	0.0	0.0002368999999999	0.1879917	0.0002197	0.0995995	0.0	0.0006983	0.0	0.0	0.0269598	0.0044299	0.0	0.0	0.0	0.1237056	0.0	0.0	0.000237	0.0004778	0.0	0.0012179	0.0002378999999999	0.0520454	0.1077457	0.0043492999999999	0.0005348	0.0002293	0.0041042	0.0	0.0352516	0.0781115	0.0	0.0	0.0425384	6.69e-05	0.0	0.0016247	0.0	0.0147237	0.0003231	0.3197067	0.0	0.0466524	0.0	0.0003448	0.1309962999999999	0.0046155	0.0402576	0.0	0.0	0.0	4.91e-05	0.0	0.0016897	0.0327278	0.0	0.0063429	0.4529905999999999	0.0001495	0.0	0.0011474	0.0006694	0.0	0.0	0.0391419	0.0	0.0001128	0.0064691	0.0	0.1955679	0.0	0.000276	0.0083465	0.0	0.000502	0.0031498	0.1657758	0.0075429	0.0001819	0.0081096	0.0	0.0	0.0	0.0081002	0.0	0.0	0.2056504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007256	0.0049054	0.0	0.0	0.1923477	0.0026186	0.0316777	0.0003748	0.0	0.0162365	0.0	0.0	0.0005916	0.0	0.0	0.0	0.0010882	0.0	0.0006937	0.0	0.0	5.01e-05	0.3058943	0.0004200999999999	0.0006749	0.0	0.0	0.4596311	0.0	0.0016796	0.0120116	0.0	0.0	3.02e-05	0.1307635999999999	0.0	0.0	0.2809197	0.0276006	0.0005532	0.0012533	0.0010507	0.0	0.0241935	0.0	0.000561	0.0	0.0	0.0	0.0001147	0.0006307	0.0	0.0230299	0.0442213	2.93e-05	0.0	0.0037291	0.0001727	0.0044519	0.0	0.0	0.0060969	0.0	0.0348795	0.0005281999999999	0.0	0.0061858999999999	0.0429354999999999	0.0	0.0	0.0	0.0181671999999999	0.0	0.0002748	0.0	0.0058608
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_aerogenes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.88e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_michiganensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.17e-05	0.017003	0.0	0.0	0.0001508	0.0	1.4499999999999998e-05	0.0009253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057217	0.0002335999999999	0.0	0.0	0.0	0.0030397999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004422999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.149999999999999e-05	0.0	0.0	0.0	0.0	0.0	0.0001476	0.0	0.0	0.0032643	0.0	0.0	0.0	0.0005006	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002071	0.0008545	0.0	0.0	0.0	0.0001781	0.0	6.09e-05	0.0	0.0	2.48e-05	0.000148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0200315	0.0	0.0	0.0	0.0	0.0011988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.48e-05	5e-05	0.0	0.0	0.0	6.69e-05	0.0	0.0	0.0	0.0006724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001542	0.0	0.0	0.0	0.0035071	7.14e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.19e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0126064	0.0003425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053008	0.0	0.0	0.0	0.0157477	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	0.0	0.0	0.0109686	0.0	0.0	0.0001711	0.0012926	0.006161	0.0513044	0.0039777	6.720000000000001e-05	0.0	0.0004026	0.0105332	0.011179	0.0	0.0348627	0.0003611	0.0132328	0.0010263	0.0	0.0030235	0.0	0.0	0.0001094	0.0174582	0.0	0.000118	0.1393499	0.0002197	0.0716525	0.0	0.0005628	0.0	0.0	0.0008643	0.0021231	0.0	0.0	0.0	0.0927023999999999	0.0	0.0	8.970000000000001e-05	0.0003657	0.0	0.0009423	0.0002063999999999	0.0393083	0.079337	0.0035028	0.0005058	0.0001196	0.003133	0.0	0.0258873	0.0431987	0.0	0.0	0.0300756999999999	0.0	0.0	0.0012994	0.0	0.0090704	0.0002069	0.2602103	0.0	0.0360942	0.0	0.0	0.1000813	0.002166	0.0306701	0.0	0.0	0.0	4.91e-05	0.0	0.0006504999999999	0.0242661	0.0	0.0043931	0.3364849	7.81e-05	0.0	0.0006977999999999	0.0004893	0.0	0.0	0.0301918	0.0	0.0	0.0049822	0.0	0.1529675	0.0	0.0	0.0057618	0.0	0.0003675	0.0020977	0.1214039	0.0055528	0.0001819	0.0054776	0.0	0.0	0.0	0.006084	0.0	0.0	0.1789784999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005505999999999	0.0042445	0.0	0.0	0.0803975	0.0017533	0.0258622	0.0003748	0.0	0.0075378999999999	0.0	0.0	0.0004671	0.0	0.0	0.0	0.0008919	0.0	0.0	0.0	0.0	1.5399999999999998e-05	0.1676612	0.0004200999999999	0.0005208	0.0	0.0	0.3421471	0.0	0.0011945999999999	0.0096505	0.0	0.0	0.0	0.1056976	0.0	0.0	0.2096061	0.0107998	0.0001421	0.0010041	0.0005301	0.0	0.0194726	0.0	0.0003027	0.0	0.0	0.0	0.0001147	0.0004552	0.0	0.0161024	0.0357779	2.93e-05	0.0	0.0028515	0.0001326	0.0017177999999999	0.0	0.0	0.0047198	0.0	0.0300944	0.0003251	0.0	0.0056922	0.0258639	0.0	0.0	0.0	0.0014418	0.0	0.0001559	0.0	0.0042526
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasipneumoniae	0.0	0.0	0.0002669	0.0	0.0	0.0	0.0001208	0.0001204	0.0018467	0.000245	0.0001900999999999	0.0	0.0	0.0005217	0.0010335	0.0	0.0021251	0.0001408	0.0025127	0.0	0.0	0.0	0.0	0.0	2.81e-05	0.0020829	0.0	0.0	0.0056908	0.0	0.0038862	0.0	0.0	0.0	0.0	0.0	7.96e-05	0.0	0.0	0.0	0.0069082	0.0	0.0	0.0	3.9300000000000007e-05	0.0	0.0	0.0	0.0036438	0.0052117	0.0001900999999999	0.0	0.0	6.55e-05	0.0	0.0024752	0.0280228	0.0	0.0	0.0020922	0.0	0.0	7.3e-05	0.0	0.0010389	0.0	0.0216211	0.0	0.0022326	0.0	0.0	0.0076808	7.77e-05	0.0013513	0.0	0.0	0.0	0.0	0.0	0.0001465999999999	0.0013250999999999	0.0	0.0004542	0.0254562	0.0	0.0	8.67e-05	0.0	0.0	0.0	0.002011	0.0	0.0	0.0003458	0.0	0.0100428999999999	0.0	0.0	0.0005775	0.0	0.0001345	0.0001776	0.0084569	0.0002508	0.0	0.0002665	0.0	0.0	0.0	0.0004093	0.0	0.0	0.0153099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.89e-05	0.0001052	0.0	0.0	0.1026989	8.21e-05	0.002312	0.0	0.0	0.0008316999999999	0.0	0.0	8.439999999999999e-05	0.0	0.0	0.0	7.2e-05	0.0	0.0	0.0	0.0	0.0	0.1054214	0.0	0.0	0.0	0.0	0.0112236	0.0	3.63e-05	0.0007601	0.0	0.0	0.0	0.0072134	0.0	0.0	0.0193344999999999	0.0022467999999999	3.5000000000000004e-05	0.0001233	0.0003126	0.0	0.0010003	0.0	0.0	0.0	0.0	0.0	0.0	3.61e-05	0.0	0.001371	0.0012361	0.0	0.0	0.0001447	0.0	0.0002324999999999	0.0	0.0	0.0003617	0.0	0.000682	0.0	0.0	0.0002287	0.0023398	0.0	0.0	0.0	0.0003072	0.0	0.0	0.0	0.000216
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola	0.0	0.0	0.0008375	0.0	0.0	0.0001531	0.000379	0.0005527	0.0092375	0.0008763999999999	0.0	0.0	0.0	0.0017216	0.0027984	0.0	0.0032655	3.08e-05	0.0140092	0.0003128	0.0	0.0039087	0.0	0.0	2.56e-05	0.0063966	0.0	0.0001188999999999	0.0429509999999999	0.0	0.0240608	0.0	0.0001355	0.0	0.0	0.0003422999999999	0.0019936	0.0	0.0	0.0	0.0198564	0.0	0.0	0.0	7.28e-05	0.0	0.0002756	3.15e-05	0.0090933	0.0231971	0.0006564	2.9e-05	0.0001097	0.0009056	0.0	0.0068343	0.0067078	0.0	0.0	0.0103704	0.0	0.0	0.0002523	0.0	0.0036664999999999	0.0001162	0.0378753	0.0	0.0083255999999999	0.0	0.0	0.0232341	0.0023718	0.0082362	0.0	0.0	0.0	0.0	0.0	0.0002961	0.0071367	0.0	0.0014957	0.0875423999999999	0.0	0.0	0.0003629	0.0001801	0.0	0.0	0.0069391	0.0	0.0	0.0011411	0.0	0.0325574999999999	0.0	0.000276	0.0020073	0.0	0.0	0.0008745	0.035915	0.0017393	0.0	0.0023656	0.0	0.0	0.0	0.0016069	0.0	0.0	0.0113619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.609999999999999e-05	0.0005558	0.0	0.0	0.0092513	0.0004581999999999	0.0035036	0.0	0.0	0.0069394999999999	0.0	0.0	4.01e-05	0.0	0.0	0.0	0.0001243	0.0	0.0	0.0	0.0	3.47e-05	0.0298342	0.0	0.0001541	0.0	0.0	0.1062603	0.0	0.0004485999999999	0.0015521999999999	0.0	0.0	3.02e-05	0.0178526	0.0	0.0	0.0519791	0.0019475999999999	3.3600000000000004e-05	0.0001259	0.000208	0.0	0.0037206	0.0	0.0002583	0.0	0.0	0.0	0.0	0.0001394	0.0	0.0053786	0.0072074	0.0	0.0	0.0007329	4e-05	0.0024201	0.0	0.0	0.0010154	0.0	0.004103	5.56e-05	0.0	0.000265	0.0061667	0.0	0.0	0.0	0.0001699	0.0	0.0001188999999999	0.0	0.0013922
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.76e-05	0.0023554	0.0	0.0	0.0013468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001251	0.0	0.0	0.0	0.0	0.0004094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006131999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.81e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.16e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.27e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0111312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006862999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_ascorbata	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018888	0.0	0.0	3.5000000000000004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.04e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.81e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0111312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_cryocrescens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.76e-05	0.0004664999999999	0.0	0.0	0.0013118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001251	0.0	0.0	0.0	0.0	0.000379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006131999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.16e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
